step,time,agent_id,x,y,vx,vy,ax,ay,speed,acceleration_magnitude,field_value,field_delta,neighbor_count,nearest_neighbor_distance,mean_neighbor_distance,avoidance_gain,quark_gain,directional_derivative_gain,linear_drag_gain,action_avoidance,action_quark,action_directional_derivative,action_linear_drag
142,14.2,1,-31.57940102,13.855937,1.132623553,4.870026588,-0.251083672,2.207812309,4.999999523,2.222043753,-93.11776951,-0.1237736699,4,8.954216957,22.85517597,8,1.491966774,7.783743514,0.05,1,0,1,-1
142,14.2,2,10.93398857,35.91389465,-0.008354008198,0.01781094074,8.59797287,4.483550072,0.01967279986,9.696770668,22.62335494,0.2127461042,4,47.89503098,56.86246586,8,1.930018111,8,0.05,1,1,0,-1
142,14.2,3,-50.36058807,-2.895255804,1.362906814,4.8106637,5.230095863,15.65484524,5,16.50539589,-81.16944595,-0.9201164847,4,22.55323601,36.69428253,8,0.6756974516,8,0.05,1,0,1,-1
142,14.2,4,-38.39230728,19.20254707,1.012900949,-1.609734297,4.256381512,-6.198496342,1.901897192,7.519184589,-105.0079208,-0.09545323968,4,3.161367655,22.33761317,8,1.614952817,6.945004266,0.05,0,1,-1,-1
142,14.2,5,-39.63391113,16.89706421,4.070796967,2.903207064,2.677219868,1.052342176,5,2.876617908,-105.9974729,-0.1499837874,4,3.075120211,22.13637882,8,0.8401448515,8,0.05,1,0,1,-1
143,14.3,1,-31.4731636,14.34452057,1.062374949,4.88583231,-0.3302838802,1.869805694,5,1.898752451,-93.22107298,-0.103303477,4,8.609505653,22.58278465,8,1.491966774,7.939418385,0.05,1,0,1,-1
143,14.3,2,10.87794781,35.84340286,-0.5604051948,-0.7049311399,-5.520511627,-7.227420807,0.9005452991,9.094594955,22.62466894,0.001314000352,4,47.57735062,56.55770588,8,1.968618473,8,0.05,1,1,0,-1
143,14.3,3,-50.21704865,-2.416302204,1.435387611,4.789536953,5.368115902,15.28230953,5,16.19770622,-82.07012205,-0.900676101,4,22.51216316,36.41947699,8,0.6756974516,8,0.05,1,0,1,-1
143,14.3,4,-38.21341705,19.05430222,1.788919449,-1.482452035,7.760184288,1.27282238,2.323337317,7.863875389,-105.1525168,-0.144596034,4,2.618555307,21.92970854,8,1.647251874,6.806104181,0.05,0,1,-1,-1
143,14.3,5,-39.24945068,17.12827301,3.84459877,2.312086582,-2.26198101,-5.911203384,4.486277103,6.329208851,-106.0941859,-0.09671297046,4,2.58292079,21.7761752,8,0.8401448515,8,0.05,1,0,1,-1
144,14.4,1,-31.37369728,14.83452702,0.9946625233,4.900065899,-0.41392079,1.438968778,5,1.497318149,-93.30032714,-0.07925416046,4,8.222716331,22.28061509,8,1.491966774,8,0.05,1,0,1,-1
144,14.4,2,10.83241367,35.84589386,-0.4553417265,0.0249016881,1.050634742,7.298327923,0.4560221136,7.373562336,22.77830663,0.1536376946,4,47.18658829,56.16567516,8,2.007990842,8,0.05,1,1,0,-1
144,14.4,3,-50.06638336,-1.939542651,1.50666225,4.767595768,5.496204853,14.91708946,5,15.89741611,-82.9518474,-0.8817253466,4,22.41157341,36.15147924,8,0.6756974516,8,0.05,1,0,1,-1
144,14.4,4,-37.95796967,18.94065857,2.554457903,-1.136441231,7.655385017,3.46010828,2.795845747,8.401027679,-105.2738909,-0.1213740369,4,2.186996698,21.54327756,8,1.680196911,6.669982097,0.05,0,1,-1,-1
144,14.4,5,-38.89478683,17.2981987,3.546625853,1.699249864,-2.979728699,-6.128366947,3.932684183,6.814372063,-106.1439381,-0.04975219595,4,2.225458384,21.45402032,8,0.8401448515,8,0.05,1,0,1,-1
145,14.5,1,-31.28072166,15.32580662,0.9297598004,4.912794113,-0.4970093071,0.9305382371,5,1.054950118,-93.35168059,-0.05135344472,4,7.759700775,21.98410189,8,1.491966774,8,0.05,1,0,1,-1
145,14.5,2,10.89443207,35.80366898,0.6201862097,-0.4222624302,10.75527859,-4.471641064,0.7502909303,11.64781475,22.88310294,0.1047963088,4,46.84645462,55.80622768,8,2.048150659,8,0.05,1,1,0,-1
145,14.5,3,-49.90869904,-1.465058327,1.576852441,4.744843006,5.616045475,14.55942726,5,15.60502815,-83.81518532,-0.8633379224,4,22.24624062,35.89925528,8,0.6756974516,8,0.05,1,0,1,-1
145,14.5,4,-37.63763809,18.87685776,3.203306675,-0.6379990578,6.488488674,4.98442173,3.266223669,8.181988716,-105.3392216,-0.0653306981,4,1.89084661,21.20310184,8,1.713800849,6.536582455,0.05,0,1,-1,-1
145,14.5,5,-38.57830429,17.40644455,3.164836168,1.082460403,-3.817897081,-6.167894363,3.344833136,7.253913403,-106.1563924,-0.01245431874,4,2.018065214,21.18936425,8,0.8401448515,8,0.05,1,0,1,-1
146,14.6,1,-31.19390488,15.81821156,0.8681678176,4.924051285,-0.5740507245,0.3500462472,4.999999523,0.6723589897,-93.3710677,-0.01938711369,4,7.281507492,21.7080586,8,1.491966774,8,0.05,1,0,1,-1
146,14.6,2,10.99168015,35.64949799,0.9724823833,-1.541691661,3.522961617,-11.19429207,1.822782278,11.73556328,22.75457606,-0.1285268789,4,46.59234619,55.52256584,8,2.089113673,8,0.05,1,1,0,-1
146,14.6,3,-49.74409485,-0.9929299355,1.646049738,4.721283913,5.728514671,14.21047401,5,15.32166672,-84.66077726,-0.8455919436,4,22.01161957,35.64034081,8,0.6756974516,8,0.05,1,0,1,-1
146,14.6,4,-37.26725388,18.86794281,3.703852177,-0.08915454149,5.00545454,5.488445282,3.70492506,7.428163052,-105.3200701,0.01915142689,4,1.745556593,20.89659947,8,1.748076866,6.405850806,0.05,0,1,-1,-1
146,14.6,5,-38.30836487,17.45425415,2.699375153,0.4780891538,-4.654611111,-6.043712616,2.741385698,7.628359318,-106.1428458,0.01354665087,4,1.963372231,20.96484303,8,0.8569477485,7.84,0.05,0,1,-1,-1
147,14.7,1,-31.11354637,16.30753708,0.8035866022,4.893251896,-0.6458123922,-0.3079932928,4.958796978,0.7154952884,-93.35413556,0.01693213903,4,6.796059608,21.43627024,8,1.491966774,8,0.05,1,0,1,-1
147,14.7,2,11.04687309,35.40090561,0.5519337654,-2.485920668,-4.205486298,-9.442289352,2.546454906,10.33648586,22.59307071,-0.161505353,4,46.3353157,55.22811413,8,2.130895946,8,0.05,1,1,0,-1
147,14.7,3,-49.57266617,-0.5232355595,1.71427083,4.696943283,5.833828926,13.87154484,5,15.04836559,-85.48931421,-0.8285369451,4,21.70425034,35.358953,8,0.6756974516,8,0.05,1,0,1,-1
147,14.7,4,-36.86021805,18.91103935,4.070368767,0.4309674501,3.665165186,5.201219559,4.093120575,6.362870693,-105.1974701,0.1226000245,4,1.755684376,20.61287189,8,1.783038404,6.27773379,0.05,0,1,-1,-1
147,14.7,5,-38.09197998,17.44438934,2.163860798,-0.09864681959,-5.355144501,-5.767359734,2.166108131,7.870197773,-106.1159061,0.02693964925,4,2.054106236,20.76789212,8,0.8740867035,7.6832,0.05,0,1,-1,-1
148,14.8,1,-31.04031372,16.78647423,0.7323169708,4.789371967,-0.7126963735,-1.038800359,4.845035553,1.259778738,-93.2970567,0.05707886495,4,6.308918953,21.16049695,8,1.491966774,8,0.05,1,0,1,-1
148,14.8,2,11.02144909,35.11484528,-0.2542359233,-2.860616207,-8.061697006,-3.746954918,2.871891737,8.889917374,22.5820075,-0.0110632142,4,46.01987076,54.86678314,8,2.173513865,8,0.05,1,1,0,-1
148,14.8,3,-49.39451981,-0.05604878068,1.781474113,4.671867847,5.932118416,13.54367924,5,14.78584671,-86.3015169,-0.8122026934,4,21.32232857,35.05034351,8,0.6756974516,8,0.05,1,0,1,-1
148,14.8,4,-36.4294548,18.99919319,4.307627678,0.8815462589,2.372588158,4.505787849,4.396905899,5.092278481,-104.9602836,0.2371864926,4,1.915280581,20.34863645,8,1.783038404,6.403288466,0.05,1,0,1,-1
148,14.8,5,-37.93305969,17.38094139,1.589184284,-0.6344712973,-5.746764183,-5.358244419,1.71115768,7.85723114,-106.0881655,0.02774060585,4,2.276269913,20.59676802,8,0.8915684376,7.529536,0.05,0,1,-1,-1
149,14.9,1,-30.97481346,17.2471714,0.6549971104,4.60696888,-0.773198843,-1.824033022,4.653298378,1.981144309,-93.19857462,0.09848208218,4,5.825716019,20.88411009,8,1.491966774,8,0.05,1,0,1,-1
149,14.9,2,10.91846561,34.85242844,-1.029832482,-2.624162436,-7.75596571,2.364538193,2.819004059,8.108393669,22.7895182,0.2075107068,4,45.63923264,54.43184853,8,2.216984142,8,0.05,1,1,0,-1
149,14.9,3,-49.20976257,0.4085640013,1.847565532,4.646127701,6.023207188,13.22731495,5,14.53412819,-87.0980942,-0.7965773015,4,20.86656952,34.71833944,8,0.6756974516,8,0.05,1,0,1,-1
149,14.9,4,-35.98762131,19.12359428,4.418338299,1.244017124,1.107108355,3.624709129,4.590129852,3.79001379,-104.603798,0.3564855598,4,2.208974123,20.10735315,8,1.783038404,6.531354235,0.05,1,0,1,-1
149,14.9,5,-37.83009338,17.26795578,1.029646873,-1.129854083,-5.595374584,-4.953827858,1.528640866,7.473194122,-106.0700722,0.01809333748,4,2.611813545,20.45756602,8,0.9093998063,7.37894528,0.05,0,1,-1,-1
150,15,1,-30.91755676,17.6815033,0.5725726485,4.343312263,-0.8242448568,-2.636566639,4.380890369,2.762401819,-93.06111837,0.1374562517,4,5.352495193,20.61759591,8,1.491966774,8,0.05,1,0,1,-1
150,15,2,10.77150726,34.65777969,-1.469578743,-1.946492553,-4.397461891,6.776698589,2.438953638,8.078447342,23.17532996,0.3858117515,4,45.22270966,53.95343018,8,2.261323825,8,0.05,1,1,0,-1
150,15,3,-49.01851654,0.8705434799,1.91245842,4.619794846,6.107469559,12.9224968,5,14.29307842,-87.87975302,-0.7816588168,4,20.34049988,34.37111092,8,0.6756974516,8,0.05,1,0,1,-1
150,15,4,-35.54769897,19.2748127,4.399213314,1.512186408,-0.1912495345,2.681692362,4.65185833,2.688503265,-104.1302892,0.4735088835,4,2.614975691,19.89632076,8,1.783038404,6.66198132,0.05,1,0,1,-1
150,15,5,-37.71862793,17.1555233,1.114652634,-1.124332547,0.8500577211,0.05521542951,1.583216429,0.8518490791,-106.0676501,0.002422105694,4,3.03921032,20.35848784,8,0.9275878025,7.231366374,0.05,0,1,-1,-1
151,15.1,1,-30.86888695,18.08142281,0.4867034554,3.999186516,-0.8586918712,-3.441256762,4.028693676,3.546773195,-92.8911742,0.1699441643,4,4.896616459,20.35857952,8,1.491966774,8,0.05,1,0,1,-1
151,15.1,2,10.62939072,34.54795456,-1.421163678,-1.098238707,0.484151125,8.482539177,1.796060801,8.496344566,23.63195238,0.4566224208,4,44.81850433,53.46341801,8,2.306550302,8,0.05,1,1,0,-1
151,15.1,3,-48.82090378,1.329835892,1.976120472,4.592923641,6.185901165,12.62899208,5,14.062603,-88.64715602,-0.7674029984,4,19.8214035,34.03494978,8,0.6756974516,8,0.05,1,0,1,-1
151,15.1,4,-35.17869949,19.38923645,3.689991474,1.144234061,-7.092216969,-3.679523468,3.863328695,7.989895821,-103.5508906,0.5793985694,4,3.033862114,19.70505619,8,1.783038404,6.795220946,0.05,1,0,1,-1
151,15.1,5,-37.6025238,17.04816055,1.161032081,-1.073624134,0.4637946784,0.507084012,1.581348896,0.68719697,-106.0522667,0.01538335147,4,3.382411957,20.25182557,8,0.9461395585,7.086739047,0.05,0,1,-1,-1
152,15.2,1,-30.82899666,18.4392395,0.3988991976,3.578168631,-0.8780426979,-4.210178852,3.600334883,4.300763607,-92.69901107,0.1921631279,4,4.503871918,20.12900472,8,1.491966774,8,0.05,1,0,1,-1
152,15.2,2,10.54067898,34.51119614,-0.8871129155,-0.3675767779,5.340507507,7.306619167,0.9602510333,9.050287247,24.03056621,0.3986138357,4,44.47795868,53.03469849,8,2.352681308,8,0.05,1,1,0,-1
152,15.2,3,-48.61705399,1.786393523,2.038506746,4.565576553,6.258187771,12.34554195,5,13.84114552,-89.40093592,-0.7537798986,4,19.31107903,33.69453907,8,0.6756974516,8,0.05,1,0,1,-1
152,15.2,4,-34.89521408,19.46548653,2.834854126,0.7624995708,-8.551373482,-3.817345142,2.935609579,9.36472702,-103.000543,0.5503475772,4,3.369801283,19.53086346,8,1.783038404,6.931125365,0.05,1,0,1,-1
152,15.2,5,-37.48601151,16.94997978,1.165114641,-0.9818054438,0.04082594439,0.9181870222,1.523625255,0.9190942049,-106.0235475,0.02871919602,4,3.629461527,20.14455241,8,0.9650623497,6.945004266,0.05,0,1,-1,-1
153,15.3,1,-30.79787254,18.74883652,0.3112328351,3.095962048,-0.876663506,-4.822065353,3.111566544,4.901107311,-92.49812871,0.2008823666,4,4.193722248,19.94096541,8,1.521806109,7.84,0.05,0,1,-1,-1
153,15.3,2,10.54008102,34.51148987,-0.005983531475,0.002944618464,8.811293602,3.705214024,0.006668840069,9.558635712,24.26076025,0.2301940431,4,44.2416954,52.7116127,8,2.399734934,8,0.05,1,1,0,-1
153,15.3,3,-48.40709686,2.24017477,2.099583626,4.537813187,6.324342728,12.07107162,5,13.62747574,-90.14167045,-0.7407345387,4,18.81048775,33.3492918,8,0.6756974516,8,0.05,1,0,1,-1
153,15.3,4,-34.70572662,19.50537491,1.894871712,0.3988850415,-9.399823189,-3.636145115,1.936400771,10.07860184,-102.5398349,0.4607081222,4,3.611094713,19.38122934,8,1.818699172,6.792502858,0.05,0,1,-1,-1
153,15.3,5,-37.37356949,16.86451721,1.124401331,-0.8546273112,-0.4071328044,1.271781325,1.412326574,1.335359454,-105.9828545,0.04069304567,4,3.776245117,20.03974879,8,0.9843635967,6.806104181,0.05,0,1,-1,-1
154,15.4,1,-30.77526093,19.00546265,0.2261192203,2.566253901,-0.8511360884,-5.29708147,2.576196671,5.365025997,-92.3036222,0.1945065098,4,3.980411291,19.79988605,8,1.552242231,7.6832,0.05,0,1,-1,-1
154,15.4,2,10.44822502,34.47470474,-0.9185605049,-0.3678387702,-9.125769615,-3.707833767,0.9894739985,9.850264549,24.26194022,0.001179960781,4,44.12929153,52.51536751,8,2.447729632,8,0.05,1,1,0,-1
154,15.4,3,-48.19116974,2.691146135,2.15927887,4.50971365,6.383731365,11.80485249,5,13.42037868,-90.86988576,-0.7282153035,4,18.319664,32.94888115,8,0.6756974516,8,0.05,1,0,1,-1
154,15.4,4,-34.61552048,19.51401711,0.9020633698,0.08642885089,-9.92808342,-3.124561787,0.9061943889,10.40815639,-102.2169782,0.3228567443,4,3.753866673,19.21014804,8,1.855073155,6.656652801,0.05,0,1,-1,-1
154,15.4,5,-37.2698288,16.79456711,1.037410498,-0.6994969249,-0.869907856,1.551303625,1.25120604,1.77856195,-105.9332205,0.04963395966,4,3.824484825,19.88812828,8,1.004050869,6.669982097,0.05,0,1,-1,-1
155,15.5,1,-30.76066399,19.20610046,0.1459730566,2.006383181,-0.8014615178,-5.598706722,2.011686087,5.655780792,-92.13029504,0.1733271542,4,3.873786449,19.65707886,8,1.583287076,7.529536,0.05,0,1,-1,-1
155,15.5,2,10.4439497,34.47262573,-0.04275274277,-0.02079617977,8.758077621,3.470425844,0.04754238203,9.420603752,24.50199629,0.2400560771,4,43.94659042,52.25401878,8,2.496684225,8,0.05,1,1,0,-1
155,15.5,3,-47.96941376,3.139281034,2.217545271,4.481349468,6.436450481,11.54604244,5,13.21888828,-91.58603525,-0.7161494974,4,17.83766174,32.54027987,8,0.6756974516,8,0.05,1,0,1,-1
155,15.5,4,-34.62504959,19.50406456,-0.09528189898,-0.09952446818,-9.973452568,-1.859533191,0.1377815604,10.14532471,-102.063881,0.1530971835,4,3.800100088,19.06858265,8,1.892174618,6.523519745,0.05,0,1,-1,-1
155,15.5,5,-37.17944717,16.74202347,0.9038260579,-0.5254357457,-1.335844278,1.740611792,1.045458913,2.194130659,-105.8790985,0.05412202724,4,3.786321878,19.73976868,8,1.024131886,6.536582455,0.05,0,1,-1,-1
156,15.6,1,-30.75327682,19.34997749,0.07387141138,1.438766956,-0.7210164666,-5.676162243,1.440662026,5.721772671,-91.99082207,0.1394729735,4,3.875855923,19.55911016,8,1.614952817,7.37894528,0.05,0,1,-1,-1
156,15.6,2,10.51136971,34.51334381,0.6741983891,0.4071799219,7.169511318,4.279760838,0.7876160145,8.34974575,24.51349109,0.01149479629,4,43.88514709,52.11957645,8,2.54661791,8,0.05,1,1,0,-1
156,15.6,3,-47.74198151,3.584561825,2.274314642,4.452807903,6.481987,11.29399109,5.000000477,13.02191925,-92.2904978,-0.7044625465,4,17.36254501,32.1226387,8,0.6756974516,8,0.05,1,0,1,-1
156,15.6,4,-34.69510651,19.41170692,-0.7005856633,-0.923568964,-6.053037643,-8.240445137,1.159223914,10.22468567,-102.0862442,-0.02236327346,4,3.76215601,18.95770031,8,1.930018111,6.39304935,0.05,0,1,-1,-1
156,15.6,5,-37.10700607,16.70763016,0.72440207,-0.3439269066,-1.794239759,1.815088153,0.8019002676,2.552222729,-105.825925,0.05317350753,4,3.646800995,19.58724761,8,1.044614524,6.405850806,0.05,0,1,-1,-1
157,15.7,1,-30.7518692,19.43931961,0.01408353075,0.8934282064,-0.5978788137,-5.45338726,0.8935391903,5.48606348,-91.89375984,0.0970622332,4,3.942312956,19.49071532,8,1.647251874,7.231366374,0.05,0,1,-1,-1
157,15.7,2,10.6434145,34.61267471,1.32045126,0.9932910204,6.462528706,5.861110687,1.652337313,8.724499702,24.32734233,-0.1861487574,4,43.93041229,52.09648895,8,2.597550268,8,0.05,1,1,0,-1
157,15.7,3,-47.50902176,4.026974678,2.329605818,4.424130917,6.520661354,11.04652691,5,12.8275013,-92.98356034,-0.6930625348,4,16.89134598,31.68988943,8,0.6756974516,8,0.05,1,0,1,-1
157,15.7,4,-34.81048965,19.2371254,-1.15383172,-1.74580574,-4.53246069,-8.22236824,2.092645407,9.388852119,-102.2607701,-0.1745258785,4,3.623436213,18.85196435,8,1.968618473,6.265188363,0.05,0,1,-1,-1
157,15.7,5,-37.05694962,16.69066048,0.5005742908,-0.1696894318,-2.238277912,1.742374659,0.5285537839,2.836504459,-105.7795716,0.04635339041,4,3.416479826,19.43302017,8,1.065506814,6.27773379,0.05,0,1,-1,-1
158,15.8,1,-30.75462723,19.48134995,-0.02758836746,0.4203061163,-0.4167189896,-4.731220722,0.421210587,4.749536991,-91.84160512,0.05215471339,4,4.063653946,19.44937694,8,1.680196911,7.086739047,0.05,0,1,-1,-1
158,15.8,2,10.82047558,34.78048706,1.770610929,1.67812109,4.501596928,6.84829998,2.439498663,8.195339203,23.95373957,-0.3736027629,4,44.07669067,52.18053055,8,2.649501273,8,0.05,1,1,0,-1
158,15.8,3,-47.27067566,4.466510773,2.383444786,4.395359993,6.552309513,10.80268383,5,12.63450623,-93.665435,-0.6818746656,4,16.41995049,31.24197483,8,0.6756974516,8,0.05,1,0,1,-1
158,15.8,4,-34.96036148,18.98537064,-1.498718619,-2.51755476,-3.448868752,-7.717490673,2.929887295,8.45306778,-102.551334,-0.2905638735,4,3.395742416,18.74720848,8,2.007990842,6.139884595,0.05,0,1,-1,-1
158,15.8,5,-37.03355026,16.68818855,0.2339886129,-0.02471402287,-2.665856838,1.449754119,0.2352901399,3.034564257,-105.7457561,0.03381548185,4,3.108275414,19.27782679,8,1.08681695,6.152179114,0.05,0,1,-1,-1
159,15.9,1,-30.75959396,19.49607277,-0.04966872931,0.1472199857,-0.2208036184,-2.730861187,0.1553727984,2.739773273,-91.82864585,0.01295927355,4,4.23487854,19.43217731,8,1.713800849,6.945004266,0.05,0,1,-1,-1
159,15.9,2,11.01793861,35.0225296,1.974632144,2.420410156,2.040211678,7.42289114,3.123708725,7.698166847,23.4402924,-0.5134471716,4,44.30028915,52.35354996,8,2.702491299,8,0.05,1,1,0,-1
159,15.9,3,-47.02709198,4.903164864,2.435845852,4.366538525,6.576563835,10.5616951,5.000000477,12.44188881,-94.33626149,-0.6708264837,4,15.94265175,30.77930021,8,0.6756974516,8,0.05,1,0,1,-1
159,15.9,4,-35.13560867,18.66377258,-1.752479911,-3.215978384,-2.537612438,-6.984236717,3.662472248,7.430951595,-102.9200835,-0.3687494785,4,3.094375134,18.64147997,8,2.048150659,6.017086903,0.05,0,1,-1,-1
159,15.9,5,-37.09414673,16.6362381,-0.6059625149,-0.5195139647,-8.399511337,-4.947999477,0.798176229,9.748563766,-105.7294837,0.01627239038,4,2.739546299,19.12385786,8,1.108553289,6.029135532,0.05,0,1,-1,-1
160,16,1,-30.7822094,19.54574013,-0.2261532992,0.4966745973,-1.764845729,3.494545937,0.5457389355,3.914911509,-91.83858861,-0.009942765554,4,4.454461575,19.45694578,8,1.748076866,6.806104181,0.05,0,1,-1,-1
160,16,2,11.20681763,35.33837128,1.888788939,3.158406258,-0.8584314585,7.379959583,3.680088758,7.429718018,22.8509616,-0.5893307958,4,44.573349,52.61002159,8,2.756541125,8,0.05,1,1,0,-1
160,16,3,-46.77841949,5.336941719,2.486712694,4.337770939,6.591233253,10.32262325,5,12.24748516,-94.99607863,-0.659817142,4,15.3729763,30.28438568,8,0.6756974516,8,0.05,1,0,1,-1
160,16,4,-35.2745285,18.33677292,-1.389186144,-3.269988537,3.632937431,-0.5401026011,3.552838802,3.672866106,-103.3284709,-0.4083874197,4,2.819001198,18.55204225,8,2.089113673,5.896745165,0.05,0,1,-1,-1
160,16,5,-37.22288895,16.51378632,-1.287427187,-1.22452116,-6.814646721,-7.050072193,1.776772618,9.805250168,-105.7713054,-0.04182173009,4,2.490547895,19.02939695,8,1.130724355,5.908552821,0.05,0,1,-1,-1
161,16.1,1,-30.83614731,19.64898872,-0.539385438,1.032486439,-3.132321596,5.358119011,1.164888382,6.206519127,-91.89284957,-0.05426095404,4,4.652153492,19.50676584,8,1.783038404,6.669982097,0.05,0,1,-1,-1
161,16.1,2,11.35517979,35.71890259,1.483626127,3.805312872,-4.05162859,6.469065189,4.084305763,7.633118629,22.26370062,-0.5872609861,4,44.87502289,52.90365601,8,2.811671947,8,0.05,1,1,0,-1
161,16.1,3,-46.52481842,5.767856121,2.53600049,4.309142113,6.596470356,10.08486366,5.000000477,12.05063915,-95.64483955,-0.6487609249,4,14.70476151,29.7704711,8,0.6756974516,8,0.05,1,0,1,-1
161,16.1,4,-35.3631134,18.01272011,-0.8858625889,-3.240521431,5.03323555,0.2946711183,3.359424353,5.041853905,-103.647936,-0.3194651183,4,2.668218136,18.48228729,8,2.130895946,5.778810262,0.05,0,1,-1,-1
161,16.1,5,-37.41872025,16.32732582,-1.958324194,-1.864614248,-6.708969593,-6.400930405,2.704037666,9.272658348,-105.8541479,-0.08284246055,4,2.388633013,18.98818284,8,1.153338842,5.790381765,0.05,0,1,-1,-1
162,16.2,1,-30.92874146,19.81139183,-0.9259414673,1.62402463,-3.865560055,5.915380955,1.869444728,7.066419601,-92.02714831,-0.1342987423,4,4.813605309,19.57072675,8,1.818699172,6.536582455,0.05,0,1,-1,-1
162,16.2,2,11.43313694,36.14437485,0.7795673609,4.254717827,-7.040587425,4.494051933,4.325545788,8.352626801,21.7662204,-0.4974802112,4,45.17719269,53.19897079,8,2.811671947,8,0.05,1,0,1,-1
162,16.2,3,-46.26645279,6.195930481,2.58364749,4.280743599,6.591267109,9.847385406,5,11.84971714,-96.28239383,-0.6375542774,4,13.94357967,29.23381066,8,0.6756974516,8,0.05,1,0,1,-1
162,16.2,4,-35.38739395,17.70212555,-0.2428230643,-3.105942488,6.430395126,1.345789552,3.115420103,6.569713116,-103.8624711,-0.2145350767,4,2.658208609,18.42703301,8,2.173513865,5.663234057,0.05,0,1,-1,-1
162,16.2,5,-37.6819191,16.08533096,-2.631978273,-2.419947147,-6.736540318,-5.553328037,3.575395584,8.730431557,-105.9646302,-0.1104822712,4,2.452826977,18.9970243,8,1.176405619,5.674574129,0.05,0,1,-1,-1
163,16.3,1,-31.06362343,20.03304291,-1.348818064,2.216513157,-4.228765965,5.924885273,2.594656229,7.27919817,-92.25556817,-0.2284198621,4,4.932401657,19.63899171,8,1.855073155,6.405850806,0.05,0,1,-1,-1
163,16.3,2,11.41650963,36.5817337,-0.1662712693,4.373597145,-9.458386421,1.188794374,4.376756668,9.532801628,21.44352196,-0.3226984473,4,45.44831848,53.45805931,8,2.811671947,8,0.05,1,0,1,-1
163,16.3,3,-46.00349426,6.621197224,2.629604101,4.252667427,6.574873924,9.609080315,5,11.6431694,-96.90849876,-0.6261049295,4,13.09558964,28.67109656,8,0.6756974516,8,0.05,1,0,1,-1
163,16.3,4,-35.33615875,17.42014694,0.5123519897,-2.819782734,7.551750183,2.86159873,2.865951777,8.075746536,-103.9566188,-0.0941477503,4,2.806932688,18.38321775,8,2.216984142,5.549969376,0.05,0,1,-1,-1
